	moduleColor	GS.Subtypes_num	p.GS.Subtypes_num	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.grey	p.MM.grey	MM.turquoise	p.MM.turquoise
ABCA6|23460	turquoise	-0.390159723633136	7.34212951920842e-09	-0.771340543606067	1.0455391630375e-41	0.556451775978079	4.61204143476418e-18	-0.192350937964367	0.00572630258412015	0.904912388813962	3.00245181365208e-77
TRPM6|140803	turquoise	0.389599456443538	7.74676555908977e-09	-0.656710353033629	1.12362869820627e-26	0.753851448963505	6.92740606996349e-39	-0.281006196404996	4.47774098905848e-05	0.782994687718576	9.90931183430915e-44
EGFR|1956	turquoise	0.387851293306944	9.15244435818462e-09	-0.660818178682718	4.23137337021033e-27	0.694000859609306	8.69721146917424e-31	-0.285816051755263	3.26383088505471e-05	0.783864070305723	6.9199470344868e-44
GSTM5|2949	turquoise	-0.387595918481583	9.37735773795704e-09	-0.679542442530837	4.03271515206377e-29	0.618951300525475	4.56458638730867e-23	-0.183212424575658	0.00855212832018814	0.744741957696523	1.65232823187353e-37
CALB2|794	turquoise	0.386645802321914	1.02619036656948e-08	-0.560833049840988	2.22285705532136e-18	0.362379747682449	9.32763965915103e-08	-0.184450701154497	0.00810799720120547	0.784794785245967	4.70282954195177e-44
KCNA6|3742	turquoise	-0.385112244022086	1.18618605862044e-08	-0.673198438574547	2.02721065811772e-28	0.506985903693586	8.71050379672916e-15	-0.134915406306148	0.0537668524060771	0.808332633417987	1.35313061302739e-48
ST6GALNAC3|256435	turquoise	-0.38486697144613	1.21391110381311e-08	-0.757971494995854	1.5761639447197e-39	0.436220215211722	6.23602309346537e-11	-0.158384291988199	0.0233177801335367	0.866682597978891	3.15330565033203e-63
DCN|1634	turquoise	-0.383468985319261	1.3842708939828e-08	-0.611606348679361	2.02122593769828e-22	0.433039801760919	8.87535585448835e-11	-0.0430057251707395	0.540361453047817	0.78159684290531	1.75902654113561e-43
ABCA9|10350	turquoise	-0.382819431139832	1.47105993417359e-08	-0.791769167790721	2.44487537697703e-45	0.604797461144283	7.75895404045366e-22	-0.165832680671278	0.0174862297828235	0.918321355944764	1.20171839408234e-83
C3orf55|152078	turquoise	0.382685213780318	1.48963594752334e-08	-0.669756697785579	4.78768381646382e-28	0.434388828447386	7.64477250584943e-11	-0.252206362739498	0.000264170237289118	0.830043074761686	2.22240581338072e-53
C6orf126|389383	turquoise	-0.382544146591792	1.50940368787064e-08	0.583283918825658	4.43369113709048e-20	-0.452686231706465	9.44985931010011e-12	0.239307811939757	0.000548733783806844	-0.611598959295507	2.02421442469488e-22
MOBKL2B|79817	turquoise	0.382050102125274	1.58064746472853e-08	-0.664971398504746	1.55174524348001e-27	0.779529548860319	4.07859102193971e-43	-0.250155374147927	0.00029750291063083	0.746943036439834	7.77420603607618e-38
MFAP4|4239	turquoise	-0.381978122487979	1.59129410757712e-08	-0.699312661265466	2.00551378184973e-31	0.533087356071321	1.89728763401657e-16	-0.104557084799596	0.135707522232123	0.860937794977623	1.68057187002699e-61
AOC3|8639	turquoise	-0.379698769227968	1.96656705969311e-08	-0.797830136852241	1.70510146143701e-46	0.41733748457749	4.80855112491401e-10	-0.156689421937901	0.0248575289423509	0.932258454710251	1.39705793287743e-91
ECSCR|641700	turquoise	-0.379020202412103	2.09386662652694e-08	-0.746237494092014	9.90792404378715e-38	0.538138417958308	8.70359012335147e-17	-0.0934404707289984	0.182662891027575	0.855458422519356	6.33509386891909e-60
EMX1|2016	turquoise	-0.378701213986727	2.15641798050677e-08	0.412566783941235	7.89918048782374e-10	-0.366191271131725	6.6738557403249e-08	0.291271574255899	2.26414923414428e-05	-0.458608955576325	4.67478199222681e-12
ASPA|443	turquoise	-0.378178961961048	2.2627331683211e-08	-0.834157752977396	2.30872096914048e-54	0.50399139455717	1.32366081584201e-14	-0.142580189088034	0.0414115286014449	0.938454722251741	1.13493944126178e-95
C10orf108|414235	turquoise	0.376718380014515	2.5875611295613e-08	-0.694892095926969	6.81465994067478e-31	0.524711235593457	6.71521743184684e-16	-0.230424684061302	0.000887846029038434	0.800032995084447	6.3329326505688e-47
PTH1R|5745	turquoise	-0.376406953646027	2.66241174475243e-08	-0.695009639466508	6.59847562229968e-31	0.421732865077182	3.02267986602647e-10	-0.105423654200785	0.132477740362609	0.844184197274383	7.07250612029707e-57
RET|5979	turquoise	-0.375103740975767	2.99888355983041e-08	0.442495987966276	3.07429687846681e-11	-0.427512210428426	1.62489226413554e-10	0.285087426217517	3.42525580594783e-05	-0.455472974068788	6.79732457861873e-12
ADAM33|80332	turquoise	-0.374968992492871	3.03592237632488e-08	-0.807401992991974	2.10212096936617e-48	0.684461564274259	1.12084125147383e-29	-0.137292176235341	0.0496449701905422	0.87801316514762	6.99368033939071e-67
PLIN5|440503	turquoise	-0.373965488078882	3.32595306974261e-08	-0.525285103140472	6.16500382734687e-16	0.149607517354583	0.0322724288607655	-0.0203016042355627	0.772637149780701	0.548885579605954	1.5865588456991e-17
CCL14|6358	turquoise	-0.37392970366636	3.33677297204531e-08	-0.809964720051534	6.21267015051168e-49	0.620925121797285	3.03970816179201e-23	-0.103909639488597	0.138159749995117	0.888972576318401	8.83657180314115e-71
FHL1|2273	turquoise	-0.372316081007114	3.86149101127313e-08	-0.795347955539974	5.12975963603002e-46	0.464626914854728	2.25475230775289e-12	-0.1571188387219	0.0244593708817525	0.950630007040251	4.06138132851383e-105
PDK4|5166	turquoise	-0.370909539302163	4.3829001507033e-08	-0.810282047899306	5.33542447729085e-49	0.540781207753671	5.75910500795164e-17	-0.205844550328537	0.00306642584778463	0.877282178412146	1.2338468978461e-66
CLGN|1047	turquoise	-0.370627796829649	4.49519348583048e-08	0.38729551973529	9.6487533927936e-09	-0.317806347707367	3.42685996214042e-06	0.275045332334061	6.57337631739699e-05	-0.540702735036014	5.83046173095274e-17
C7|730	turquoise	-0.369770810945616	4.85403523089249e-08	-0.653362224869485	2.4629713730717e-26	0.514750533421917	2.88699250647949e-15	-0.104421492773892	0.13621830112723	0.77665591876564	1.2932721909636e-42
ACSM5|54988	turquoise	-0.368744900965274	5.31991622219137e-08	-0.790339303597311	4.52371440187834e-45	0.399493333243124	2.95954328230411e-09	-0.195802495056522	0.00489887468906336	0.904450689194613	4.7921162839059e-77
PPARG|5468	turquoise	-0.368743375135011	5.3206401461335e-08	-0.780939461369874	2.30062420336703e-43	0.410692877098931	9.57931086973568e-10	-0.204748998804957	0.00323062385525848	0.901258570885855	1.13943551179916e-75
CLDN11|5010	turquoise	-0.36783440808451	5.76916459771615e-08	-0.7186497651291	7.2326397029127e-34	0.808286139850823	1.38331968415825e-48	-0.0733333560488441	0.296040891467592	0.7621801228872	3.36803703005166e-40
PPARGC1A|10891	turquoise	0.367435812505454	5.97712175628642e-08	-0.652772771272304	2.8250075869585e-26	0.643019533316851	2.615931317954e-25	-0.227995104277686	0.00100957969420759	0.69233728554027	1.36801031692056e-30
VWF|7450	turquoise	-0.36718957651544	6.10917150159319e-08	-0.710608718499285	7.93488086331737e-33	0.394665842458276	4.7516716879111e-09	-0.119982797366006	0.0866052430166958	0.882245727886559	2.4279802835254e-68
SDPR|8436	turquoise	-0.366572341532282	6.45262397040588e-08	-0.878997468232519	3.237386537526e-67	0.671739874705821	2.92199774616104e-28	-0.19556276460234	0.00495266901076422	0.938000264209806	2.33963427745173e-95
DUSP1|1843	turquoise	-0.365637827091057	7.00819150251627e-08	-0.726423358260255	6.58510170825449e-35	0.501844396866058	1.78232337147488e-14	-0.0570467158569842	0.416532242614654	0.787471002664702	1.53228620317608e-44
EGR3|1960	turquoise	-0.364603021639032	7.67700986541058e-08	-0.60581953435127	6.3533748732526e-22	0.681050090113438	2.73105823072179e-29	-0.0518645920998095	0.4601836583471	0.593634359984451	6.57434794417691e-21
SGCG|6445	turquoise	-0.364546146113158	7.71549526433074e-08	-0.721370870162739	3.15511709992565e-34	0.317284879895838	3.56277037305398e-06	-0.139401608317357	0.0462103525775748	0.837183930546096	4.19471116009305e-55
PKNOX2|63876	turquoise	-0.364381058671622	7.82825658378537e-08	-0.696600337478752	4.25902788636961e-31	0.407725340567354	1.29691361842762e-09	-0.129495348675308	0.0642338255549919	0.748381719989701	4.72930994522794e-38
MEOX2|4223	turquoise	-0.362584094065648	9.16272386254731e-08	-0.804054418405662	1.00533188756458e-47	0.567495847124198	7.17473503269207e-19	-0.166453100162103	0.0170634564842815	0.911332778106631	3.47647416510094e-80
TMEM88|92162	turquoise	-0.362222604439215	9.45639672989111e-08	-0.803283769470801	1.43520633951304e-47	0.570799581612422	4.05655063239597e-19	-0.172571250549068	0.0133487142172523	0.884447677426526	4.01437285317863e-69
CYP4F12|66002	turquoise	-0.362204867624182	9.47103638354036e-08	-0.644418247489321	1.91055000424653e-25	0.406473262570869	1.47245205853933e-09	-0.187294180578098	0.00716480926494707	0.752715080826342	1.03676320928247e-38
LRIG3|121227	turquoise	0.361576825129129	1.0003679487386e-07	-0.652530838599494	2.98831888459295e-26	0.747318446687558	6.83078697848922e-38	-0.223510933275322	0.00127532886509444	0.735884062304777	3.18110202184727e-36
CXCL12|6387	turquoise	-0.360982649521622	1.05340106286824e-07	-0.714091946419873	2.84008408432446e-33	0.560505900272143	2.3482385742825e-18	-0.118570839301654	0.0904033827866243	0.840202428767171	7.3896900428528e-56
CXCL14|9547	turquoise	-0.359856927616998	1.16137434040105e-07	-0.485846615711506	1.53397564686106e-13	0.403662017940073	1.9543160972777e-09	0.0475555546626542	0.498335101514297	0.544960954252657	2.97494554446896e-17
PVRL3|25945	turquoise	-0.359638523783874	1.18351910246407e-07	-0.693791992568337	9.20769556373193e-31	0.432096812846678	9.84753282121938e-11	-0.141430666810962	0.0430962691001233	0.843973068348763	8.02273439034253e-57
P2RY12|64805	turquoise	-0.358728769444278	1.2802030408811e-07	-0.776022232720897	1.66419996447206e-42	0.602589538870201	1.19192128516596e-21	-0.0688453980028386	0.326665234794767	0.807202919542969	2.30912345794925e-48
FHL5|9457	turquoise	-0.357272558680505	1.4509294833003e-07	-0.763802561752847	1.84195489005716e-40	0.484777659123663	1.76427230467707e-13	-0.119128422576248	0.0888878999750957	0.855666971886949	5.53293556561878e-60
ITM2A|9452	turquoise	-0.355121921364181	1.74359060223968e-07	-0.795868410998591	4.07706937066529e-46	0.704358426460484	4.82915293027852e-32	-0.18190843884675	0.00904303960718722	0.87568214301945	4.22166592856964e-66
MEST|4232	turquoise	-0.354836678585549	1.78642194677619e-07	-0.622698883443787	2.10420142805824e-23	0.321660438600806	2.56488199437902e-06	-0.119676301917987	0.0874186502221211	0.719779724122729	5.13103802841826e-34
KL|9365	turquoise	-0.354669255880514	1.81203000076633e-07	-0.811830023745837	2.52861574814266e-49	0.612083236440534	1.83725315747575e-22	-0.169976907624902	0.0148270983796963	0.912441047233905	1.02735786566013e-80
ALDH1A2|8854	turquoise	-0.354226733281501	1.88142287319161e-07	-0.777715987594242	8.46602053247262e-43	0.673092333139383	2.08199763241587e-28	-0.190489018431127	0.006222760632067	0.872513453281675	4.59184898792732e-65
TNS1|7145	turquoise	-0.353458168843235	2.00804491353267e-07	-0.821390146793869	2.14483708248911e-51	0.480115627297192	3.22885166466026e-13	-0.180614640377259	0.00955463587121162	0.947170099626714	3.29443187734994e-102
IGF1|3479	turquoise	-0.352829148012747	2.1177214642134e-07	-0.69814607879812	2.77558891478217e-31	0.486384365262053	1.42948329048228e-13	-0.138167826417121	0.048194256096286	0.842016088573045	2.55834467681636e-56
SVEP1|79987	turquoise	-0.351412648335477	2.38613253302126e-07	-0.771093600203404	1.15056545602509e-41	0.518919662425168	1.57708442534432e-15	-0.132286043128276	0.0586531444234161	0.922549882143774	6.78604917377364e-86
HBB|3043	turquoise	-0.351051692152175	2.45957719799274e-07	-0.727229902734538	5.11127307054163e-35	0.422659274020235	2.73857236284682e-10	-0.184861812618888	0.00796514309035874	0.822474070570289	1.22666950834474e-51
FIGN|55137	turquoise	0.350434785133956	2.59014569576441e-07	-0.667302514162169	8.77449596503802e-28	0.556755014785328	4.38635802269287e-18	-0.242868156770112	0.000450197937958418	0.803141819256162	1.53220586846329e-47
UMODL1|89766	turquoise	0.350094284571245	2.66503246056487e-07	0.575848322040639	1.67606833054389e-19	-0.27056682919066	8.72081996358132e-05	0.169443978593365	0.0151479292016479	-0.597290345548187	3.29523437196253e-21
FLRT2|23768	turquoise	-0.349762621657288	2.73996823652311e-07	-0.688769208800767	3.57710810958615e-30	0.563776004715374	1.35316782603818e-18	-0.0782530314626319	0.264733463198981	0.816017868361543	3.23832860634562e-50
MT1X|4501	turquoise	0.349279815430618	2.85267331687908e-07	-0.691146932424437	1.88810509144292e-30	0.68266703850675	1.7933327816194e-29	-0.252661836636513	0.00025725565916894	0.750142790457816	2.56192864700966e-38
CAPSL|133690	turquoise	-0.349190619830266	2.87397551736842e-07	0.504213678110148	1.28335716470593e-14	-0.382058613337538	1.5793931046328e-08	0.352535737241148	2.17082453491953e-07	-0.513939228134434	3.24436418595195e-15
PYGM|5837	turquoise	-0.349034859889754	2.91154110166479e-07	-0.800413533776808	5.33031987359799e-47	0.476529183491153	5.1083909736794e-13	-0.175509237724309	0.0118320828231118	0.920256694516505	1.16492627587867e-84
SYNPO2|171024	turquoise	-0.348939882292379	2.9346779286257e-07	-0.78313989633052	9.33356513361709e-44	0.610487015681358	2.52708620394939e-22	-0.119329582578787	0.0883461707976059	0.842506397207992	1.91611805186178e-56
PTCH1|5727	turquoise	0.348464970096228	3.05303632240248e-07	-0.668178075136934	7.0736976013867e-28	0.695415618816953	5.90249485646514e-31	-0.230563231327825	0.000881328999521867	0.71177896085579	5.6281945015831e-33
WSCD1|23302	turquoise	-0.348255794691169	3.10660633608788e-07	-0.735474703720866	3.63653276768503e-36	0.524352266116527	7.08350529358035e-16	-0.0233743078796438	0.739384753105544	0.830642685277836	1.60384279634786e-53
TIMP4|7079	turquoise	-0.348180927765883	3.12599781622179e-07	-0.767348529349831	4.84216893370155e-41	0.425984527084615	1.91680342938762e-10	-0.143397426265049	0.0402477494987208	0.893005412370645	2.5550750989716e-72
MUC1|4582	turquoise	-0.347577087862506	3.28669691513056e-07	0.574530884462255	2.11395627483789e-19	-0.226032003583092	0.0011189439316702	0.401680850720623	2.38209719497448e-09	-0.663600617106113	2.16461621440083e-27
AVPR2|554	turquoise	-0.347567337392986	3.28935562350698e-07	-0.831083525475408	1.26082712480825e-53	0.621290766193468	2.81828787582028e-23	-0.177334166391779	0.0109683236577625	0.90662233763215	5.20357787096346e-78
PRDM16|63976	turquoise	-0.3474134957485	3.33157812775664e-07	-0.666812231084376	9.89652658489136e-28	0.468419988412351	1.41353134062283e-12	-0.034175053989392	0.626639335742041	0.773431425352988	4.62649495692745e-42
IL20|50604	turquoise	-0.346644103615576	3.55065245055812e-07	0.469086075731074	1.3014728163528e-12	-0.403851782800783	1.91748118978178e-09	0.270194157849542	8.92642212232917e-05	-0.469429437987131	1.24713630503673e-12
ADCY5|111	turquoise	-0.345671838653067	3.84727918363128e-07	-0.688759895163975	3.58602919393293e-30	0.433949448220693	8.02616906459556e-11	-0.0124087735744854	0.859832795546399	0.677965992381126	6.04657639615763e-29
TMEM22|80723	turquoise	-0.345467027910552	3.91272233329259e-07	-0.763425819359548	2.11995965164448e-40	0.382598951891099	1.50169396666933e-08	-0.20116348865754	0.00382510447520236	0.901895035405516	6.110628693374e-76
LOC100302650|100302650	turquoise	0.345310247374435	3.96353747579083e-07	-0.57172732607517	3.45232931242251e-19	0.478253100900845	4.1002075527558e-13	-0.142041779404948	0.0421936004629033	0.659904797507895	5.2645997356646e-27
ADAMTSL4|54507	turquoise	0.344996701214586	4.06706538965172e-07	-0.641348055077969	3.79997250408678e-25	0.460566007893163	3.69369050940847e-12	-0.123316802164113	0.078143451020269	0.820446911733771	3.47720312745073e-51
SELP|6403	turquoise	-0.344012762802641	4.40902890034728e-07	-0.641852273875624	3.39602403439709e-25	0.544298058767924	3.30554536739379e-17	-0.129359678600241	0.0645158580805146	0.777848768723999	8.02710929741903e-43
TAL1|6886	turquoise	-0.341172300598894	5.55761587305758e-07	-0.802144499997343	2.42224885005599e-47	0.556018935067406	4.95400520738856e-18	-0.162046291925903	0.0202692399387123	0.904495563780697	4.57970324731885e-77
TSPAN7|7102	turquoise	-0.338437045509477	6.93061267055265e-07	-0.809913124808955	6.36818174709916e-49	0.647407325622858	9.70801294450768e-26	-0.125172988182646	0.0737299452709574	0.896133004709435	1.48225477452613e-73
RNF157|114804	turquoise	-0.338124282307964	7.10684767648164e-07	-0.558918820365243	3.06181469975437e-18	0.150455767286052	0.0312951967154888	-0.200395011928484	0.0039646956371004	0.677478035615846	6.85073818423269e-29
FBXL16|146330	turquoise	-0.33780242869825	7.29267519095197e-07	0.459290264679603	4.30745865345682e-12	-0.138995521693829	0.0468556591298673	0.228677363374782	0.000973932106629395	-0.621755823528607	2.55944583744197e-23
HBA2|3040	turquoise	-0.337475186328376	7.48637285774586e-07	-0.695831980363306	5.26387834120846e-31	0.391487014631796	6.46328488976319e-09	-0.165108399864509	0.0179912839845624	0.795169396699311	5.54948258350139e-46
ANXA3|306	turquoise	0.337455374376068	7.49825629357994e-07	-0.546024416508322	2.51101816687217e-17	0.669998266731137	4.50912820370892e-28	-0.129908308358165	0.0633815723652593	0.58026637589109	7.63683537948519e-20
TGFBR2|7048	turquoise	-0.337439565258852	7.50775171922605e-07	-0.794817446786523	6.47851827543813e-46	0.569135623727213	5.41046265223536e-19	-0.163899615155905	0.0188624591800912	0.940040352623608	8.70402960371447e-97
HSH2D|84941	turquoise	-0.337144434318688	7.68714120079653e-07	0.608364499801147	3.85045300154985e-22	-0.370083817405941	4.7198882109292e-08	0.251665324703388	0.000272608395293972	-0.656851377990263	1.08685453789522e-26
LOC158376|158376	turquoise	0.337023752560411	7.76166948726693e-07	-0.703319917715655	6.48939997135538e-32	0.47544897522878	5.85920958691582e-13	-0.224597266881544	0.00120563716594876	0.853779454675505	1.86970590456776e-59
